energy,energy_entropy,filename,mfcc_1,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,sox_rms_lev_db,sox_rms_pk_db,spectral_centroid,spectral_entropy,spectral_rolloff,spectral_spread,zcr
0.02002943354726823,2.883972289019156,419_246_4.5_13128.wav,-21.806626809429087,0.7882218482710026,-0.28983148210905796,0.6828688172106689,-0.03669671818880618,7.244199527415454,-3.1198520102935636,2.314603292036814,0.602846839766086,-0.6419913375733616,1.7012779762427606,-0.15731888200145477,0.2511193758782652,-16.98,-8.98,0.04753429819825036,0.08653419344246326,0.022333333333333334,0.06236451984896229,0.0216084233684307
0.0010418711102429547,2.7520693776228664,419_24_4.69_14014.wav,-21.602904222206234,-0.6397124811039143,0.21068997790031524,0.1804313036758835,-0.5315256806907838,5.412160672812325,-3.080990537888873,2.801733270283731,-1.5632652599614276,0.3440419796956846,0.6208730914406788,-0.9890148273655749,0.9612012498665001,-29.82,-18.27,0.1069481756442847,0.8494317224568818,0.19711666666666666,0.08724615909699424,0.03800432501802091
0.013304320082258373,2.972067202577815,419_252_4.89_33631.wav,-18.23771075789239,0.022533185996351963,0.21340376110449247,0.1884202433053157,-0.08368318310695094,2.6549028283380602,1.0530087437276507,0.5771539610580928,0.00966706324426005,-0.6902959414171637,-0.07029513616458538,0.34090574456085554,0.30320721061530237,-18.76,-10.26,0.12302703093937062,0.25085435880205154,0.023,0.15090203000975047,0.02802928345534773
0.025251242716142,2.8529810039441594,419_258_4.68_21977.wav,-17.42234016180065,-0.485094701154164,0.5147350758357765,0.014826214262384112,0.10644356414311379,2.1579049013888483,1.0735227355762675,0.9210750164947092,0.626314088715603,0.39230407092457686,-0.48686016656132297,-0.17094449626423658,-0.07054715127105748,-15.98,-9.53,0.11071875479978231,0.2787097943559547,0.02420833333333333,0.13017002690391746,0.025991774965729023
0.01742875767254241,2.986986684752675,419_264_4.99_10921.wav,-22.59961837808639,-0.11389807801278254,0.9362617488207555,-0.08561654553816808,-0.14414401107201136,8.613999561585079,-2.7238164023650153,0.0012480749069851554,1.9010091423057656,-1.2279274977951409,-0.11343162302388268,1.6373838532405123,-0.15940772802946418,-17.59,-10.27,0.05648915027916726,0.17387095129994606,0.030441666666666665,0.06391369161884962,0.028995954149808958
0.020446693655679006,3.142814475832402,419_270_5.27_43826.wav,-17.470685893384463,-0.2533592781963545,-0.2039215493796254,0.1599894021571456,-0.07628577176337242,3.046707394372865,0.49253293568867534,-0.35446526513824905,-0.5608489843498291,0.31700193867300164,0.4172504539437062,0.05651783094629685,-0.06879873627659149,-16.89,-9.32,0.09851746918787672,0.15336832071573203,0.025183333333333332,0.13674296163408176,0.02655011062546094
0.027280129338472868,3.1917558341831374,419_276_4.98_42780.wav,-17.196803992087563,-0.02928781087808649,0.16221142517953607,0.1771132944861316,0.39275387561362385,1.981618935382237,0.46439864492170946,0.24757976048292885,0.19318409098753958,-0.019955677296438663,0.14681811305597764,-0.2820192276299266,0.03288801413268962,-15.64,-9.38,0.12169423842885284,0.33741684249674314,0.030583333333333334,0.13803946586741814,0.03820432585135771
0.01698022011746652,3.059636978818379,419_282_4.52_32258.wav,-17.21685471750973,0.2845906203794313,0.00888991089733896,-0.24165676257888624,-0.38314761741336756,1.7167620763556704,0.6385745247951551,0.014242454643148168,0.04183545210174965,-0.2532462210630518,0.15178031858698593,0.41657969353098123,0.4417815926436205,-17.7,-10.39,0.14419355521686522,0.4924471214663119,0.04654166666666667,0.14424522873759774,0.03416680902837095
0.031367785090467205,3.1509197237573563,419_288_4.88_24796.wav,-16.99213053715682,-0.26193079273728403,-0.2022160903784862,-0.279782777596353,0.012724719198240328,2.6009597584468125,0.10685553120659369,0.8951470892055645,0.07254491031288386,0.4536068170728659,0.016922276262437315,0.1172398111483892,-0.015062346362244114,-15.04,-8.73,0.09436454091267074,0.16468415566774028,0.021983333333333334,0.12234378629284333,0.02048341868091117
0.01969693739474486,3.1098279051093893,419_294_4.78_33978.wav,-16.57586989634919,0.4699447003180358,-0.03174154629057806,-0.5238242056597571,-0.21570787628283666,1.7073351808541597,0.23150891556345266,-0.20358436841520536,-0.010272497921697233,-0.10273177824229426,0.18583437925727458,-0.06307316428616602,0.4382223358113429,-17.06,-10.71,0.15233187168584605,0.6987224261498841,0.13428333333333334,0.14320961040091731,0.044812686719528
0.049818357068751075,2.8469449281800627,419_300_5.11_16866.wav,-15.993055892441864,0.4959148443046613,-0.5058957578044684,0.5614696282415272,-0.47144331126500655,2.2335907582690706,0.04031006296988009,0.5602215359469429,-0.3526775307963662,0.9094292933154628,-0.49228728830296087,0.3253077483682133,-0.4665106810038799,-13.03,-5.31,0.09837557137559584,0.244789034323017,0.027866666666666668,0.10590010463172224,0.0378209909207955
0.04620268043841694,3.04532985811429,419_306_4.57_45319.wav,-18.587726872158076,-0.6084031070708786,-0.11187763634052694,0.2851075958145057,0.28295305126423914,3.1121068930377573,0.2058498840625833,0.6234513003720366,0.18773025514048575,0.3940115036226496,0.3534602149420909,0.416273030022756,-0.7823941136517835,-13.35,-9.27,0.046720371749915744,0.012913224370358276,0.01305,0.08262266111664843,0.013145888107867116
0.00352813307988269,2.6944452043567844,419_30_4.83_30432.wav,-17.68380092186937,-0.03504050686765009,-0.0651885854050504,0.1616092521727749,-0.012356368173779074,0.9427907603646828,0.17589530867971395,-0.04918554328392319,0.21954602563111497,-0.06934626481447032,-0.15377605718002327,-0.0028093063299112694,-0.03190154740122633,-24.52,-12.32,0.16161885658462125,1.2464170667949752,0.1996,0.13502186709543432,0.07189613290055376
0.040790658240191804,2.2716498589662875,419_312_5.25_34733.wav,-17.05007618157807,-0.029555433871625493,0.18510701752222408,0.21698100412446136,0.18513628316178626,1.8402410423074498,-0.17072040830739973,0.019195165182161904,0.5564307292765337,0.6368230173804283,0.08722993291186928,-0.09876039105663109,-0.14284170284471143,-13.89,-4.65,0.11991766269163376,0.18005720485232762,0.03320833333333333,0.1517305206187841,0.0395668315284647
0.01099217183944887,2.9125461211023915,419_318_4.99_43281.wav,-17.05412769561885,-0.04261568048455895,-0.22665044281416252,-0.28575001766277475,-0.09441100952789852,1.4289906439558835,-0.5619909028209072,0.10324919593844087,0.8576168300606464,0.0991017836798804,-0.04272025074135838,-0.4166386833104615,0.11823969058021067,-19.59,-12.63,0.15440798652690063,0.9977852652989877,0.189575,0.13966620670043553,0.08327534698061242
0.010672703841307146,2.7134918715970935,419_324_4.58_37285.wav,-17.78154720338739,-0.05108270673356438,-0.02097288710107473,0.1751024891043267,0.297060951273663,1.0146073792989223,-1.1265605468732391,-1.281067338062011,0.08450617989159549,0.6499206578453218,0.0037050349542256528,-0.056909587932494135,-0.29378696988317154,-19.72,-9.34,0.13295363579668504,0.6383587395783255,0.10441666666666667,0.12320354867096504,0.07181279921999675
0.01007106056167579,3.014024736571264,419_330_4.66_32289.wav,-16.94672825885589,-0.128524648602604,-0.15574307461138429,-0.05484085373577451,0.07714911068320127,0.8088420183183002,-0.5736600343351446,-1.1931038133518044,-0.17470509152691632,0.7095272844047156,0.09311165491746563,0.4470924871068973,-0.3065791684193738,-19.97,-11.08,0.14721123266422625,1.2335581341441506,0.21455833333333332,0.11738817537288845,0.08265867774449061
0.010346761075644893,2.665277323247795,419_336_4.68_10795.wav,-23.103382597693383,-0.6741001657561049,0.5730425184897385,0.6103094518654677,-0.36732845711227946,8.915089862357535,-2.379391851063958,-0.6176263459702824,2.4151690914800366,-0.3825940279038931,-1.0031836830169367,1.285766594984842,0.489443583048899,-19.85,-10.38,0.060775252018978695,0.2794529848613453,0.045191666666666665,0.06332648347478734,0.052550218959245665
0.013415621958996211,2.0700026996904732,419_342_4.96_37741.wav,-17.360825142740595,-0.18758647151710595,-0.04601801733897688,0.10464421131691629,-0.022585482571237492,2.194177979985027,0.5916774519310517,0.5604312870162438,0.12156720645976607,-0.4525538885578708,-0.11362854871640496,-0.4112453309368854,-0.020035481794394194,-18.72,-8.97,0.15751720905827046,0.5230295042216506,0.061408333333333336,0.16551392518900326,0.06277526156358985
0.029994302559260878,3.2192431490959246,419_348_4.56_11599.wav,-20.904109393084617,0.08367639105982616,0.8090199139346754,-0.4259115363962688,0.24059912642907355,7.999965078355331,-3.704594974632938,0.7864610701537431,2.526497465482919,-1.5872143748683696,-0.10227658754850727,1.4170413591827289,-0.5686885230336071,-15.23,-8.95,0.08438667675082755,0.7012982354810283,0.154675,0.07498413465743653,0.05148771453214388
0.0072396585484486254,2.942508605301432,419_354_5.11_17029.wav,-17.03126663185402,0.3374577024008123,-0.41093884633827826,0.36841791276148295,-0.2910726735239275,0.8229894145257892,0.3775417870298844,1.3390812423173692,-0.15872975841695525,0.9036745168828578,-0.03439833356709874,0.36908540696029724,-0.02644692744004727,-21.4,-14.18,0.14243786027920743,1.2830616090846414,0.21676666666666666,0.10856605521841498,0.06134608894203726
0.010345386348696686,2.556896317363396,419_360_5.4_10175.wav,-23.484410697768933,-0.4740101183807127,0.5609073363323036,0.27635771351990696,-0.16671230889651917,8.707542802483454,-2.4312446120996194,-0.4824997247188748,2.1952959503153617,-0.6759368369008089,-0.7689561003275016,1.319090770765234,0.29336411845887994,-19.85,-13.6,0.05664541034707549,0.19840321042766942,0.025683333333333332,0.0638957862535418,0.030233459306080443
0.011905799456257606,2.3796319974187345,419_366_4.67_19890.wav,-17.243330674458925,0.06183103451504236,-0.05735679975398582,0.10722065393364358,0.04238009793114006,1.5207796065564723,1.0640447440088687,0.7019881346091127,0.33351313898268836,0.652312245314708,0.025219100921959725,0.08724450540137317,0.17989516440369557,-19.24,-10.31,0.10610321921939347,0.4640791028702166,0.03426666666666667,0.1089984684396412,0.04999187496614569
0.014872285168192152,3.2970428224510484,419_36_5.46_10513.wav,-21.06905895374614,-0.16620607938549528,0.6925760105047128,-0.43859584970833926,-0.21063771808707243,8.609530634257858,-2.5432916549086384,0.09021283998327631,1.645565233144472,-1.303992621922775,-0.17190856073636127,1.0317233096412288,-0.672016930204594,-18.28,-14.97,0.06824823083828391,0.29469123460400853,0.07105833333333333,0.06512992936951081,0.04479185329938875
0.0016784869721324593,2.4517837480066387,419_372_5.35_24653.wav,-21.01698225172053,0.1191392194614278,0.13138341453304275,0.3296578408124127,0.10140598606783904,1.647452371188018,1.222591838538687,0.2044318291658235,0.6927562759511001,0.0022358575132968607,0.13743604089592493,-0.1233697440255373,0.08604475895169636,-27.75,-17.86,0.1996727496186573,0.8223855120289436,0.2426,0.1700118601885999,0.035475147813115886
0.012971913405039408,2.692232554215895,419_378_5.3_15282.wav,-18.49663714536637,0.8204343501615468,-0.4149931939512821,-0.11840886998979347,0.07265815247211393,4.063449242542614,-1.0389082187289842,2.464573797075505,-1.4472763782857623,1.8734937013593107,-0.9291744013587224,1.3311422977337284,-0.7205282267686082,-18.87,-12.06,0.08148737777938374,0.24655006297126428,0.028008333333333333,0.09373308997247362,0.03312930470543627
0.01269404267536304,2.5388566630334086,419_384_4.93_24623.wav,-17.109905150720287,-0.32963649189065636,0.0038389862261195284,-0.050191596925087345,0.019717281395470493,1.8524270044830347,1.1962821828311268,0.4847969386252111,0.48260159436842653,0.41571971165494537,-0.41578085445276125,0.3076413377108913,-0.1902905222048148,-18.96,-12.64,0.12382111032036215,0.605913327737036,0.097175,0.12006007362956125,0.03519181329922208
0.007808874170307826,2.531163326665241,419_390_4.81_24645.wav,-17.51157628667365,0.1863170963542583,-0.010222651326886434,-0.12228567060300691,0.14896467038760747,0.6451978097484827,1.0705999881188926,0.7205216032156058,0.6055538993722048,0.6310730055880363,0.04489883429120135,0.36030584927467135,-0.20324703786699727,-21.07,-12.44,0.15751586263691478,1.2225405881589362,0.20583333333333334,0.12281472021152072,0.06545443939349747
0.011343234695109488,2.7764239584189188,419_396_4.68_42506.wav,-17.84246882581475,-0.11812478610258936,0.23259707451774758,-0.12216216825537932,-0.17000060425736144,2.137957821206719,1.0849630366274452,0.41508399292338827,0.007301435213114163,-0.4723572807512342,-0.0005948314572367837,-0.0944685532399088,-0.05987637996524852,-19.45,-13.3,0.14838625690172438,0.9843279858019922,0.21045833333333333,0.1274303881213361,0.05453356055650232
0.010428525258669616,2.826421738570742,419_402_4.81_39457.wav,-17.986893338127842,0.4717777698306979,-0.037046380154545436,-0.07701503002377122,0.01927716563356684,2.1786542368284865,0.9969422528303331,-0.8006769766018353,-0.23090602055176707,-0.27077641950767883,0.5301128547644826,0.18528847729087722,-0.1966410249939989,-19.82,-11.61,0.1836105952496216,1.1519088502419383,0.22593333333333335,0.1519803036550487,0.07430864295267897
0.006941969125975473,2.170075015502752,419_408_5.1_22125.wav,-17.742908152562485,-0.010578220720112323,-0.02027330089979099,-0.14987334041654865,-0.1346561925667777,0.9073382099809579,1.8327361116192582,0.3185028578419753,0.1886959792048254,0.3849297425346738,0.08929428987198043,-0.1934757203149857,-0.040589063527110725,-21.59,-11.14,0.1771880420637749,1.3780985115916768,0.2859,0.13260999251376332,0.05047937699740416
0.010176682464081738,2.623425417812578,419_414_5.36_24539.wav,-17.25911360732069,-0.07810829744623758,-0.3684722838398965,-0.2458534101357006,0.00307938796294345,1.1229652674847528,1.1628032209716714,0.9251465680307176,0.7895672818012706,0.06126113018733634,-0.12497519415000624,0.025487939297175313,-0.23614324490481603,-19.92,-11.87,0.15992322071588838,1.030391132779206,0.235725,0.13531849294568937,0.05096271234463477
0.01883154605981177,2.859686676755082,419_420_4.86_11027.wav,-22.200272915567492,-0.21318612228297507,1.1952428415171026,-0.043398506211873626,-0.23865371006592204,8.74704986020494,-3.318539244807999,-0.006207034453837967,2.4379134770194897,-0.9860515625495556,-0.15293372785853024,1.4202670719120032,-0.5541546391183291,-17.25,-10.62,0.06710316804665203,0.3777859894016238,0.038675,0.06920181339314918,0.02335009729207205
0.013197058897270443,2.217306014128899,419_426_4.65_29240.wav,-17.62612093041714,-0.2766179604503576,0.08054798382352726,0.02512267405950014,0.06793508610556279,1.2493913405470545,1.4068389826162724,1.1455484186302374,0.25140052647745875,0.01608583062001128,0.19917163295203222,-0.21814002848521294,-0.39416621728895096,-18.8,-10.19,0.12844956881215,0.6072445825187844,0.10223333333333333,0.12199590941653242,0.044433518472993636
0.011806418674127834,2.7703193073697356,419_42_5.24_38617.wav,-16.544881676942584,-0.09496529923356808,-0.08902981602335625,-0.10163680281760999,-0.12554096041330323,1.7397916182150066,0.13260930911479868,-0.5190750205162624,-0.1419568126641788,-0.0073757661568772245,0.26505893052023044,0.03222157059407132,-0.14722700716959916,-19.28,-12.45,0.14514681163730214,0.9937899403104455,0.17746666666666666,0.13172265461446636,0.05067937783074096
0.009495113446465097,2.5825187209711995,419_432_5.49_47847.wav,-17.552076260059874,-0.2994443495367474,-0.08127034637676162,0.08001322406759195,-0.10934641218991889,2.195415664132417,0.4370414919560533,-0.10367631581764537,-0.4207712217879631,0.20623401789153767,-0.027372262773990214,-0.1443855854244231,-0.04042972082903438,-20.23,-11.41,0.1614710809059405,0.9028192382617946,0.194,0.15484343562860206,0.07712532135550565
0.01878483716664351,2.802211286401185,419_438_5.48_39705.wav,-16.77214375759731,-0.2395631970267269,-0.15104291807032982,-0.28202668040582624,0.0683501232904203,2.4154691960562396,0.6537894768948851,0.1519375669653312,-0.6496527341143272,-0.28084187650478026,0.3836129111598704,0.002695916879465826,-0.05129720368216474,-17.26,-11.36,0.16605400793305553,0.9499066655001738,0.21319166666666667,0.1487947041776458,0.08320868003616681
0.008368363742751794,2.1507287370899064,419_444_4.53_10601.wav,-23.56728466916255,-0.7525280588358214,-0.13533822993212705,0.883074060099738,-0.057944641592670765,8.601298209590631,-2.38241892379728,-1.3358919727190988,2.4843043535018516,0.34653262758876935,-1.432850733907598,0.6353844427651026,0.8939434298004737,-20.77,-10.94,0.0705512033720688,0.4840002600798611,0.11133333333333334,0.06864564215883559,0.039725165521523005
0.004359323366514148,1.301153704104471,419_450_4.95_36181.wav,-18.512041640806054,-0.0141787202871393,0.007260719243596017,-0.11517442916827221,0.0858628730326636,1.5440569548911354,-0.12875792208306291,0.4827233692264191,0.32261803717875054,0.29434858515905615,0.025534243239189857,0.22497695839926046,0.01140543841854726,-23.61,-10.98,0.1419153450766133,0.5664198645610303,0.07955833333333333,0.14914011187702636,0.02947512281301172
